,day,num_trips
1152,2023-02-26,12496
1153,2023-02-27,17133
1154,2023-02-28,18206
1155,2023-03-01,19254
1156,2023-03-02,21047
1157,2023-03-03,19183
1158,2023-03-04,15499
1159,2023-03-05,14466
1160,2023-03-06,19001
1161,2023-03-07,19812
1162,2023-03-08,18694
1163,2023-03-09,20308
1164,2023-03-10,19796
1165,2023-03-11,18217
1166,2023-03-12,13213
1167,2023-03-13,18632
1168,2023-03-14,20138
1169,2023-03-15,20928
1170,2023-03-16,22702
1171,2023-03-17,20633
1172,2023-03-18,16169
1173,2023-03-19,15449
1174,2023-03-20,22043
1175,2023-03-21,21964
1176,2023-03-22,22464
1177,2023-03-23,21451
1178,2023-03-24,18897
1179,2023-03-25,13802
1180,2023-03-26,13506
1181,2023-03-27,18268
1182,2023-03-28,18716
1183,2023-03-29,19968
1184,2023-03-30,21085
1185,2023-03-31,19911
1186,2023-04-01,16240
1187,2023-04-02,13395
1188,2023-04-03,17885
1189,2023-04-04,19216
1190,2023-04-05,19645
1191,2023-04-06,20416
1192,2023-04-07,18362
1193,2023-04-08,14591
1194,2023-04-09,12836
1195,2023-04-10,17435
1196,2023-04-11,19268
1197,2023-04-12,21109
1198,2023-04-13,22585
1199,2023-04-14,21242
1200,2023-04-15,16164
1201,2023-04-16,16136
1202,2023-04-17,22955
1203,2023-04-18,22257
1204,2023-04-19,22646
1205,2023-04-20,23963
1206,2023-04-21,21234
1207,2023-04-22,16233
1208,2023-04-23,14969
1209,2023-04-24,19788
1210,2023-04-25,20424
1211,2023-04-26,21535
1212,2023-04-27,23228
1213,2023-04-28,22119
1214,2023-04-29,16122
1215,2023-04-30,16260
1216,2023-05-01,20552
1217,2023-05-02,19576
1218,2023-05-03,20886
1219,2023-05-04,21619
1220,2023-05-05,22460
1221,2023-05-06,17677
1222,2023-05-07,17073
1223,2023-05-08,22454
1224,2023-05-09,21275
1225,2023-05-10,20716
1226,2023-05-11,20691
1227,2023-05-12,19871
1228,2023-05-13,13302
1229,2023-05-14,12909
1230,2023-05-15,18585
1231,2023-05-16,19931
1232,2023-05-17,21177
1233,2023-05-18,22576
1234,2023-05-19,23492
1235,2023-05-20,18478
1236,2023-05-21,18694
1237,2023-05-22,23090
1238,2023-05-23,22832
1239,2023-05-24,21328
1240,2023-05-25,20765
1241,2023-05-26,17573
1242,2023-05-27,12660
1243,2023-05-28,11712
1244,2023-05-29,11772
1245,2023-05-30,17396
1246,2023-05-31,19603
1247,2023-06-01,24337
1248,2023-06-02,26162
1249,2023-06-03,20229
1250,2023-06-04,18911
1251,2023-06-05,22681
1252,2023-06-06,24374
1253,2023-06-07,22442
1254,2023-06-08,23305
1255,2023-06-09,21833
1256,2023-06-10,18090
1257,2023-06-11,17848
1258,2023-06-12,22619
1259,2023-06-13,26119
1260,2023-06-14,24058
1261,2023-06-15,23189
1262,2023-06-16,21162
1263,2023-06-17,15670
1264,2023-06-18,13607
1265,2023-06-19,15397
1266,2023-06-20,19100
1267,2023-06-21,20643
1268,2023-06-22,22872
1269,2023-06-23,23063
1270,2023-06-24,18669
1271,2023-06-25,17719
1272,2023-06-26,21653
1273,2023-06-27,22244
1274,2023-06-28,19751
1275,2023-06-29,19733
1276,2023-06-30,18177
1277,2023-07-01,14100
1278,2023-07-02,13110
1279,2023-07-03,13403
1280,2023-07-04,10552
1281,2023-07-05,16887
1282,2023-07-06,18550
1283,2023-07-07,17121
1284,2023-07-08,13642
1285,2023-07-09,13330
1286,2023-07-10,18093
1287,2023-07-11,19472
1288,2023-07-12,20875
1289,2023-07-13,22584
1290,2023-07-14,21823
1291,2023-07-15,16969
1292,2023-07-16,17037
1293,2023-07-17,20662
1294,2023-07-18,21341
1295,2023-07-19,21559
1296,2023-07-20,22203
1297,2023-07-21,20371
1298,2023-07-22,15156
1299,2023-07-23,14553
1300,2023-07-24,18801
1301,2023-07-25,19710
1302,2023-07-26,21097
1303,2023-07-27,21290
1304,2023-07-28,19416
1305,2023-07-29,15574
1306,2023-07-30,12731
1307,2023-07-31,16619
1308,2023-08-01,18614
1309,2023-08-02,20059
1310,2023-08-03,21111
1311,2023-08-04,19416
1312,2023-08-05,16255
1313,2023-08-06,14521
1314,2023-08-07,18624
1315,2023-08-08,18977
1316,2023-08-09,19924
1317,2023-08-10,20434
1318,2023-08-11,18803
1319,2023-08-12,15735
1320,2023-08-13,14215
1321,2023-08-14,18993
1322,2023-08-15,20105
1323,2023-08-16,19597
1324,2023-08-17,20185
1325,2023-08-18,19382
1326,2023-08-19,15044
1327,2023-08-20,13989
1328,2023-08-21,17217
1329,2023-08-22,17870
1330,2023-08-23,19423
1331,2023-08-24,20508
1332,2023-08-25,18151
1333,2023-08-26,13107
1334,2023-08-27,12480
1335,2023-08-28,17037
1336,2023-08-29,17352
1337,2023-08-30,18087
1338,2023-08-31,18639
1339,2023-09-01,17948
1340,2023-09-02,13169
1341,2023-09-03,12025
1342,2023-09-04,12406
1343,2023-09-05,18589
1344,2023-09-06,19705
1345,2023-09-07,20978
1346,2023-09-08,20799
1347,2023-09-09,15688
1348,2023-09-10,16633
1349,2023-09-11,22190
1350,2023-09-12,22040
1351,2023-09-13,22694
1352,2023-09-14,22531
1353,2023-09-15,20226
1354,2023-09-16,12719
1355,2023-09-17,13368
1356,2023-09-18,19569
1357,2023-09-19,21971
1358,2023-09-20,22102
1359,2023-09-21,23406
1360,2023-09-22,21557
1361,2023-09-23,15080
1362,2023-09-24,14142
1363,2023-09-25,18228
1364,2023-09-26,21104
1365,2023-09-27,21064
1366,2023-09-28,22150
1367,2023-09-29,20623
1368,2023-09-30,13978
1369,2023-10-01,15581
1370,2023-10-02,21775
1371,2023-10-03,23544
1372,2023-10-04,23315
1373,2023-10-05,23453
1374,2023-10-06,23495
1375,2023-10-07,15983
1376,2023-10-08,14565
1377,2023-10-09,20860
1378,2023-10-10,21901
1379,2023-10-11,24298
1380,2023-10-12,24342
1381,2023-10-13,22677
1382,2023-10-14,15874
1383,2023-10-15,15373
1384,2023-10-16,19617
1385,2023-10-17,20339
1386,2023-10-18,21809
1387,2023-10-19,22098
1388,2023-10-20,20020
1389,2023-10-21,14951
1390,2023-10-22,15860
1391,2023-10-23,19945
1392,2023-10-24,20628
1393,2023-10-25,22280
1394,2023-10-26,22135
1395,2023-10-27,20231
1396,2023-10-28,14018
1397,2023-10-29,13321
1398,2023-10-30,15936
1399,2023-10-31,16250
1400,2023-11-01,20098
1401,2023-11-02,20272
1402,2023-11-03,19673
1403,2023-11-04,14510
1404,2023-11-05,14949
1405,2023-11-06,19780
1406,2023-11-07,20605
1407,2023-11-08,22389
1408,2023-11-09,22342
1409,2023-11-10,18937
1410,2023-11-11,13492
1411,2023-11-12,14581
1412,2023-11-13,20008
1413,2023-11-14,20200
1414,2023-11-15,20959
1415,2023-11-16,21578
1416,2023-11-17,19578
1417,2023-11-18,12556
1418,2023-11-19,10674
1419,2023-11-20,14482
1420,2023-11-21,15053
1421,2023-11-22,13248
1422,2023-11-23,7163
1423,2023-11-24,12373
1424,2023-11-25,15412
1425,2023-11-26,16020
1426,2023-11-27,21823
1427,2023-11-28,23014
1428,2023-11-29,21496
1429,2023-11-30,20532
1430,2023-12-01,19555
1431,2023-12-02,12982
1432,2023-12-03,11544
1433,2023-12-04,16335
1434,2023-12-05,19328
1435,2023-12-06,20314
1436,2023-12-07,21444
1437,2023-12-08,19946
1438,2023-12-09,14247
1439,2023-12-10,12337
1440,2023-12-11,16575
1441,2023-12-12,19037
1442,2023-12-13,20257
1443,2023-12-14,20756
1444,2023-12-15,18446
1445,2023-12-16,13338
1446,2023-12-17,10328
1447,2023-12-18,14780
1448,2023-12-19,17331
1449,2023-12-20,17359
1450,2023-12-21,16929
1451,2023-12-22,15142
1452,2023-12-23,10084
1453,2023-12-24,7676
1454,2023-12-25,5129
1455,2023-12-26,10868
1456,2023-12-27,13268
1457,2023-12-28,13921
1458,2023-12-29,13529
1459,2023-12-30,11285
1460,2023-12-31,10983
